Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Forward P/E,PEG,P/S,P/B,P/Cash,P/Free Cash Flow,Dividend Yield,Payout Ratio,EPS (ttm),EPS growth this year,EPS growth next year,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,EPS growth quarter over quarter,Sales growth quarter over quarter,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Ownership,Institutional Transactions,Float Short,Short Ratio,Return on Assets,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Total Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Beta,50-Day Simple Moving Average,200-Day Simple Moving Average,Average Volume,Relative Volume,Price,50 sma price,200 sma price,goldencross,EPS,Forward EPS,Earnings Growth,Sales Per Share,Qtr Book Value Per Share,Qtr Cash Per Share,dividend
VTNR,"Vertex Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USA,23.45,1.58,5.81,5.15735294117647,0.17,1.61,1.32,7.56,0.13515090909090913,0.0,-0.56,-0.23,0.925,-0.037000000000000005,0.2,-0.08800000000000001,-6.265,-0.51,45.56,31.69,0.063,0.0,0.152,-0.076,0.0337,5.56,-0.20199999999999999,-1.213,-0.068,1.6,1.4,0.59,0.83,0.185,-0.051,-0.18,2.02,-0.1007,-0.4131,0.19191,0.51,0.5,0.5559879906594017,0.8519338899301414,sell,0.3164556962025316,0.08605851979345956,0.09694895922440834,2.941176470588235,0.3105590062111801,0.06613756613756615,0.06757545454545456
ENG,ENGlobal Corporation,Industrials,Engineering & Construction,USA,23.31,19.66,18.92,11.34448087431694,0.34,1.54,1.62,2.67,0.02811775147928993,0.0,0.04,0.741,3.0,-0.17600000000000002,0.11337802547770695,-0.122,1.131,0.316,27.41,13.84,0.040999999999999995,0.0,0.23199999999999998,0.0552,0.0012,0.07,0.042,0.083,-0.10400000000000001,2.2,2.2,0.29,0.44,0.153,0.021,0.018000000000000002,1.35,-0.0815,-0.09369999999999999,0.25427,0.16,0.87,0.9471965160587915,0.9599470374048329,sell,0.04425228891149542,0.04598308668076109,0.07668927380975318,2.5588235294117645,0.564935064935065,0.3258426966292135,0.02446244378698224
BYFC,Broadway Financial Corporation,Financial,Banks - Regional,USA,22.86,7.77,6.64,2.5688461538461556,1.31,0.94,0.53,6.57,0.059538709677419345,0.0,-0.01,-1.253,0.0,-0.156,0.09055469613259662,0.013999999999999999,2.576,0.122,27.14,5.4,0.609,0.0,0.064,-0.701,0.0348,0.08,0.0,-0.003,0.204,2.983999999999999,3.409900990099009,0.08,0.08,0.6410530973451327,0.617,-0.009000000000000001,1.1,-0.0016,0.0655,2.21855,0.15,1.71,1.7127403846153846,1.6048803378695446,buy,0.22007722007722008,0.2575301204819277,0.6656685132504861,1.3053435114503815,1.819148936170213,0.2602739726027397,0.10181119354838708
DSS,"Document Security Systems, Inc.",Industrials,Specialty Business Services,USA,22.84,9.34,33.36,11.34448087431694,1.28,0.49,3.17,2.67,0.02811775147928993,0.0,-2.4,-2.309,1.219,0.508,0.11337802547770695,0.012,0.735,-0.114,5.12,3.44,0.11,0.0,0.034,0.06557299107142861,0.048799999999999996,0.19,-0.185,-0.284,-0.17800000000000002,4.3,3.7,0.17,0.19,0.384,-0.205,-0.23,2.33,-0.3055,-0.3824,0.87142,0.13,4.67,6.724262059035277,7.561528497409327,sell,0.5,0.13998800959232613,0.41165391803626133,3.6484375,9.53061224489796,1.749063670411985,0.13130989940828397
XPL,Solitario Zinc Corp.,Basic Materials,Other Industrial Metals & Mining,USA,22.53,14.18,9.85,6.726666666666666,0.33,0.94,2.62,9.74,0.03635588235294117,0.0,-0.04,0.08199999999999999,0.369,-0.038,0.11455454545454546,0.153,1.254,-0.027999999999999997,58.12,48.6,0.1637,0.0,0.054000000000000006,-0.061900000000000004,0.0027,0.34,-0.09,-0.091,0.06943846153846153,32.2,32.2,0.0,0.0,0.20196969696969694,0.016577235772357722,-0.009066115702479345,1.6,-0.0318,0.2555,0.38236000000000003,0.21,0.39,0.4028093369138608,0.3106332138590203,buy,0.02750352609308886,0.03959390862944163,0.057978196233894955,1.1818181818181819,0.41489361702127664,0.040041067761806985,0.014178794117647057
CUBA,The Herzfeld Caribbean Basin Fund Inc.,Financial,Closed-End Fund - Equity,USA,22.39,7.77,6.64,2.5688461538461556,34.57,0.77,1.02,6.57,0.1699,0.0,-1.82,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.317,6.13,38.671118210862616,0.20489999999999997,0.0,0.2981,0.06980221465076664,0.026049919743178156,0.13,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0141,-0.1825,0.03093,1.3,3.65,3.702201034587686,4.464831804281346,sell,0.4697554697554698,0.549698795180723,1.4208713879323243,0.10558287532542666,4.74025974025974,0.5555555555555555,0.620135
AEZS,Aeterna Zentaris Inc.,Healthcare,Biotechnology,USA,22.24,3.28,18.29,37.12883333333331,14.83,9.01,3.32,17.03,0.018787500000000002,0.0,-0.18,-2.405,0.0,0.588,0.17093309859154923,1.172,0.161,-0.5,62.68,23.56,0.006,0.0,0.214,0.0169,0.0981,0.43,-0.203,7.867000000000001,6.284,3.6,3.4,0.11,0.22,0.18899999999999997,-0.15852000000000005,-0.1719638989169675,1.61,-0.18309999999999998,-0.5246999999999999,5.40183,0.15,0.36,0.4406904149834741,0.7574163686092993,sell,0.10975609756097561,0.019682886823400764,0.009695968541968737,0.024275118004045852,0.039955604883462816,0.021139166177334114,0.0067635
OLB,"The OLB Group, Inc.",Technology,Software - Application,USA,22.21,18.71,9.04,19.854496124031005,2.29,1.67,74.05,74.05,0.028549122807017543,0.0,-0.28,0.043,0.8,0.23800000000000002,0.16043588850174229,1.374,-0.067,-0.231,5.53,2.05,0.004,0.0,0.5447463476070524,0.09231815920398011,0.0005,0.1,-0.131,0.48200000000000004,-0.01,0.3,0.3,0.9822842639593905,1.1589847715736035,0.348,-0.028999999999999998,-0.156,1.2224999999999997,-0.4499,-0.6235,0.00924,0.76,3.83,6.962370478094892,10.172642762284198,sell,0.2047033671833244,0.42367256637168144,0.1929034096898756,1.6724890829694323,2.2934131736526946,0.05172180958811614,0.1093431403508772
IO,ION Geophysical Corporation,Energy,Oil & Gas Equipment & Services,USA,22.2,1.58,5.81,5.15735294117647,0.13,0.57,0.36,0.64,0.13515090909090913,0.0,-1.81,0.344,-2.23,0.21899999999999997,0.18,-0.193,0.401,-0.457,14.24,10.74,0.018000000000000002,0.0,0.43200000000000005,-0.0861,0.1217,3.25,-0.10400000000000001,0.6940000000000001,-0.384,0.9,0.8,4.201838565022421,2.1656053811659177,0.42100000000000004,-0.03,-0.147,3.91,-0.3114,-0.5483,0.40191000000000004,0.47,1.45,2.1057217542840547,3.2100951959265,sell,0.9177215189873417,0.2495697074010327,0.2811519817507842,11.153846153846153,2.5438596491228074,2.265625,0.19596881818181822
AHPI,"Allied Healthcare Products, Inc.",Healthcare,Medical Devices,USA,21.9,3.28,18.29,37.12883333333331,0.7,2.4,18.25,17.03,0.018787500000000002,0.0,-0.74,-0.898,0.0,0.055,0.17093309859154923,-0.028999999999999998,-1.8730000000000002,-0.024,4.01,2.45,0.023,0.0,0.126,-0.002,0.0506,0.36,-0.19,-0.27899999999999997,-0.17300000000000001,1.8,0.8,0.0,0.0,0.18,-0.091,-0.095,-4.88,-0.2704,-0.36920000000000003,0.3409,0.24,5.63,7.71655701754386,8.925174381737476,sell,1.7164634146341464,0.30781848004373974,0.15163417469801108,8.042857142857143,2.345833333333333,0.33059307105108626,0.10577362500000001
HTGM,"HTG Molecular Diagnostics, Inc.",Healthcare,Diagnostics & Research,USA,21.79,3.28,18.29,37.12883333333331,1.51,1.15,0.66,17.03,0.018787500000000002,0.0,-0.39,0.153,0.281,0.28,0.17093309859154923,0.42,0.48100000000000004,-0.655,65.76,49.64,0.008,0.0,0.34299999999999997,-0.0655,0.0392,0.48,-0.45799999999999996,-0.8759999999999999,-0.48,7.4,7.1,0.81,0.91,0.5589999999999999,-0.15852000000000005,-0.1719638989169675,1.44,-0.30219999999999997,-0.38170000000000004,4.06208,0.44,0.32,0.4585841215247922,0.5175481158013909,sell,0.0975609756097561,0.01749589939857846,0.00861863870397221,0.2119205298013245,0.2782608695652174,0.018790369935408103,0.006012000000000001
PVL,Permianville Royalty Trust,Energy,Oil & Gas E&P,USA,21.79,2.17,5.81,5.15735294117647,2.12,0.29,0.94,1.37,0.0756,0.8059999999999999,0.31,-0.337,0.14800000000000002,-0.19699999999999998,0.09307605633802817,-0.19899999999999998,-0.14800000000000002,-0.114,33.0,22.51,0.318,0.0,0.046,-0.011699999999999999,0.0036,0.8,0.131,0.131,0.12300000000000001,2.3282608695652165,0.0,0.0,0.0,0.4515114155251138,0.986,0.977,1.62,-0.302,-0.5163,0.10072,3.46,0.66,0.9455587392550144,1.3644821170146786,sell,0.30414746543778803,0.11359724612736662,0.12797262617621902,0.3113207547169811,2.2758620689655173,0.4817518248175182,0.049896
VISL,"Vislink Technologies, Inc.",Technology,Communication Equipment,USA,21.37,18.71,9.04,19.854496124031005,0.87,1.29,4.19,15.79,0.028549122807017543,0.0,-4.99,0.777,0.8,0.012297142857142866,0.2,1.151,0.995,-0.18899999999999997,16.1,15.14,0.004,0.0,0.09,0.3849,0.1057,0.8,-0.6890000000000001,-1.411,-1.814,2.5,1.4,0.05,0.1,0.461,-0.66,-0.67,1.65,-0.3726,-0.3626,2.00423,0.28,1.32,2.1039209435766657,2.0709130844053973,buy,0.07055050774986638,0.14601769911504428,0.06648368166857331,1.517241379310345,1.0232558139534884,0.08359721342621913,0.037684842105263155
ENTX,Entera Bio Ltd.,Healthcare,Biotechnology,Israel,21.35,3.28,18.29,37.12883333333331,71.17,3.05,1.09,17.03,0.018787500000000002,0.0,-0.84,0.012,0.0,0.07984864864864864,0.17093309859154923,0.052000000000000005,-0.504,0.0,18.23,10.7,0.4122,0.0,0.105,-0.0049,0.0024,0.04,-0.99,-1.511,-0.9390000000000001,2.6,2.6,0.01,0.04,0.13699999999999998,-0.15852000000000005,-0.1719638989169675,1.3448516579406622,-0.1442,-0.41509999999999997,0.71914,0.02,1.22,1.4255667211965413,2.085826637031971,sell,0.3719512195121951,0.06670311645708038,0.03285856005889405,0.017142054236335535,0.4,0.0716382853787434,0.022920750000000004
RWLK,ReWalk Robotics Ltd.,Healthcare,Medical Devices,Israel,21.21,3.28,18.29,37.12883333333331,4.42,1.22,1.5,17.03,0.018787500000000002,0.0,-1.55,0.8170000000000001,0.415,0.442,0.17093309859154923,0.043,0.752,0.889,19.16,17.08,0.0031,0.0,0.075,-0.1664,0.0207,0.54,-0.542,-1.095,-0.794,2.2,1.8,0.02,0.39,0.57,-0.15852000000000005,-0.1719638989169675,3.3,-0.079,-0.1423,0.65474,0.16,1.11,1.205211726384365,1.2941587967820918,sell,0.3384146341463415,0.060688901038819035,0.029895903004403607,0.25113122171945707,0.9098360655737706,0.06517909571344686,0.020854125000000005
RBCN,"Rubicon Technology, Inc.",Technology,Semiconductor Equipment & Materials,USA,21.13,18.71,9.04,19.854496124031005,4.91,0.7,0.83,15.79,0.028549122807017543,0.0,-0.3,-2.2030000000000003,0.8,0.522,0.2,-0.401,3.198,0.625,2.51,2.26,0.03,0.0,0.41700000000000004,0.09119999999999999,0.0175,7.26,-0.026000000000000002,-0.027000000000000003,-0.038,29.2,27.8,0.0,0.0,0.32799999999999996,0.254,-0.20199999999999999,0.33,0.0385,0.053099999999999994,0.00544,0.48,8.66,8.338950409244102,8.223340613427025,buy,0.4628540887226082,0.9579646017699116,0.43617324488624615,1.7637474541751528,12.371428571428572,0.5484483850538315,0.24723540350877193
AIKI,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,21.12,3.28,18.29,37.12883333333331,2346.39,0.63,0.73,17.03,0.018787500000000002,0.0,-2.07,-2.8289999999999997,0.0,0.578,0.17093309859154923,0.052000000000000005,0.769,0.0,32.98,32.95,0.0564,0.0,0.133,0.20631757656458052,0.0533,0.49,-0.6970000000000001,-0.728,-0.37016911764705906,30.2,30.2,0.0,0.0,0.5297944862155385,-0.15852000000000005,-0.1719638989169675,1.77,-0.24109999999999998,-0.33380000000000004,3.58665,0.13,0.61,0.8037949663987349,0.915640948664065,sell,0.18597560975609756,0.03335155822854019,0.016429280029447026,0.00025997383214214175,0.9682539682539683,0.0358191426893717,0.011460375000000002
UAMY,United States Antimony Corporation,Basic Materials,Other Industrial Metals & Mining,USA,21.0,14.18,9.85,6.726666666666666,3.04,2.43,52.49,9.74,0.03635588235294117,0.0,-0.05,-5.452999999999999,0.369,-0.162,0.11455454545454546,-0.052000000000000005,0.43700000000000006,-0.304,70.18,68.41,0.079,0.0,0.032,0.0509,0.005600000000000001,2.61,-0.21600000000000003,-0.355,-0.42100000000000004,0.3,0.2,0.06,0.11,-0.071,-0.45799999999999996,-0.45299999999999996,1.01,-0.4106,-0.3419,0.14643,3.81,0.27,0.4580929759077028,0.4102719951375171,buy,0.01904090267983075,0.02741116751269036,0.040138751238850356,0.08881578947368421,0.1111111111111111,0.027720739219712527,0.009816088235294116
IFMK,iFresh Inc.,Consumer Defensive,Grocery Stores,USA,20.89,3.26,20.3,8.727500000000001,0.24,2.65,4.75,8.52,0.03226444444444445,0.0,-0.12,0.428,1.9380000000000002,-0.645,0.11461931818181817,-0.069,1.781,-0.09699999999999999,23.81,14.86,0.4426,0.0,0.012,0.9189,0.036000000000000004,1.22,-0.012,2.082,-0.625,0.6,0.3,0.33,3.67,0.207,-0.044000000000000004,-0.015,-3.06,-0.2321,-0.2402,0.43767,0.22,0.69,0.8985544992837609,0.908133719399842,sell,0.2116564417177914,0.033990147783251226,0.07906044113434545,2.875,0.26037735849056604,0.08098591549295775,0.022262466666666668
CTRM,Castor Maritime Inc.,Industrials,Marine Shipping,Cyprus,20.8,0.49,18.92,11.34448087431694,2.21,0.3,2.27,2.67,0.02811775147928993,0.0,0.33,0.022000000000000002,3.0,0.06804150943396224,0.11337802547770695,0.05,0.655,1.7109999999999999,131.21,113.83,0.1618,0.0,0.0191,0.06557299107142861,0.005600000000000001,0.05,-0.0639864253393665,-0.07801136363636364,-0.023125,2.59589977220957,2.0646226415094326,2.0582568807339445,2.1776146788990824,0.33253318077803223,0.005245823389021455,-0.02546394230769232,1.3652997601918462,-0.08529999999999999,-0.7878000000000001,12.4133,1.11,0.16,0.17492073904012242,0.754005655042413,sell,0.326530612244898,0.008456659619450316,0.014103774493747712,0.07239819004524888,0.5333333333333333,0.0599250936329588,0.004498840236686389
PBTS,"Powerbridge Technologies Co., Ltd.",Technology,Software - Application,China,20.62,18.71,9.04,19.854496124031005,1.03,3.67,3.62,15.79,0.028549122807017543,0.0,-1.25,-8.557,0.8,0.012297142857142866,0.16043588850174229,0.16899999999999998,-4.208,-0.8009999999999999,8.95,2.81,0.7167,0.0,0.01,0.09231815920398011,0.0023,0.06,-0.363,-1.3119999999999998,-1.472,0.9,0.9,0.0,0.27,0.302,-0.56,-0.537,1.2224999999999997,-0.032400000000000005,-0.10890000000000001,0.1004,0.18,2.42,2.50103348491112,2.715744585343957,sell,0.1293425975414217,0.2676991150442478,0.12188674972571774,2.349514563106796,0.659400544959128,0.1532615579480684,0.06908887719298246
ELTK,Eltek Ltd.,Technology,Electronic Components,Israel,20.59,10.26,9.04,19.854496124031005,0.58,2.72,6.05,6.86,0.028549122807017543,0.0,0.46,1.374,0.8,0.188,0.16043588850174229,-0.057,-0.156,0.073,4.38,1.29,0.253,0.0,0.015,-0.19579999999999997,0.0032,0.06,0.08800000000000001,0.305,0.149,1.1,0.9,0.2,0.37,0.193,0.069,0.055999999999999994,-2.55,-0.0213,0.14980000000000002,0.07345,0.02,4.7,4.802288750383162,4.087667420420943,buy,0.45808966861598444,0.5199115044247788,0.2367221998805262,8.10344827586207,1.727941176470588,0.685131195335277,0.13418087719298247
JOB,"GEE Group, Inc.",Industrials,Staffing & Employment Services,USA,20.55,1.26,18.92,11.34448087431694,0.15,0.47,1.24,102.76,0.02811775147928993,0.0,0.95,-0.8370000000000001,-0.158,-0.266,0.11337802547770695,0.307,4.32,-0.302,15.79,12.84,0.14400000000000002,0.0,0.055999999999999994,0.2148,0.0018,0.01,0.153,1.328,-0.064,1.3,1.3,1.53,1.73,0.345,0.057,0.139,2.85,0.1382,0.9906999999999999,2.01795,1.21,1.19,1.045510455104551,0.5977796754910333,buy,0.9444444444444444,0.06289640591966172,0.1048968227972486,7.933333333333334,2.5319148936170213,0.011580381471389645,0.033460124260355016
GLBS,Globus Maritime Limited,Industrials,Marine Shipping,Greece,20.54,9.34,18.92,11.34448087431694,1.43,0.47,1.05,2.67,0.02811775147928993,0.0,-10.18,-6.827999999999999,3.0,-0.226,0.11337802547770695,-0.099,0.655,-0.324,164.29,5.79,0.46240000000000003,0.0,0.077,0.06557299107142861,0.6476999999999999,0.23,-0.0639864253393665,-0.07801136363636364,-0.6970000000000001,2.59589977220957,2.0646226415094326,1.71,0.0,0.17600000000000002,0.005245823389021455,-0.02546394230769232,0.77,-0.0782,-0.7561,16.18187,0.71,0.13,0.14102842265133436,0.5330053300533005,sell,0.0139186295503212,0.006871035940803382,0.011459316776170016,0.09090909090909091,0.2765957446808511,0.04868913857677903,0.003655307692307691
MOXC,"Moxian, Inc.",Communication Services,Internet Content & Information,China,20.4,50.37,61.21,3.951785714285714,34.0,136.0,51.0,2.81,0.059013793103448293,0.0,0.03,1.0290000000000001,1.0859999999999999,0.157,0.16126162790697668,0.45899999999999996,0.22,-0.015,16.19,7.41,0.5816,0.0,0.001,0.3636,0.0192,0.12,0.13699999999999998,1.095,-0.883,1.3,1.3,0.0,3.0,0.5100694444444445,0.441,0.349,2.82,-0.17489999999999997,-0.0089,1.21923,0.09,1.36,1.6482850563568052,1.37221269296741,buy,0.027000198530871555,0.0222185917333769,0.3441482150926345,0.04,0.01,0.4839857651245552,0.08025875862068968
TAOP,Taoping Inc.,Technology,Software - Infrastructure,China,20.28,18.71,9.04,19.854496124031005,1.47,3.49,13.52,15.79,0.028549122807017543,0.0,-0.51,-3.1060000000000003,0.8,0.358,0.23,-0.18600000000000003,-2.855,0.89,6.97,4.59,0.42200000000000004,0.0,0.018000000000000002,0.6271,0.0546,0.11,-0.08900000000000001,-0.53,-0.305,0.7,0.7,0.0,1.42,0.479,-0.302,-0.26,0.84,-0.1017,-0.1103,2.28194,0.03,2.65,2.9500166982077256,2.97853208946836,sell,0.14163548904329235,0.293141592920354,0.13347102759221158,1.8027210884353742,0.7593123209169054,0.16782773907536416,0.07565517543859648
AZRX,"AzurRx BioPharma, Inc.",Healthcare,Biotechnology,USA,20.14,3.28,18.29,37.12883333333331,3.09,2.37,20.14,17.03,0.018787500000000002,0.0,-0.58,0.228,0.349,-0.225,0.17093309859154923,0.052000000000000005,0.319,0.0,28.02,25.13,0.1779,0.0,0.049,-0.0327,0.0070999999999999995,0.45,-1.849,-6.1339999999999995,-0.37016911764705906,0.2,0.2,0.5735203366058903,0.6501262272089758,0.5297944862155385,-0.15852000000000005,-0.1719638989169675,1.81,-0.2116,-0.1948,0.39216,0.38,0.7,0.8878741755454084,0.8693492300049677,buy,0.21341463414634146,0.03827227993439038,0.01885327216493921,0.22653721682847897,0.2953586497890295,0.041103934233705224,0.013151250000000001
FTSI,"FTS International, Inc.",Energy,Oil & Gas Equipment & Services,USA,20.01,1.58,5.81,5.15735294117647,0.04,0.57,0.1,0.52,0.13515090909090913,0.0,-16.02,-1.102,0.259,0.162,0.09307605633802817,-0.2,-9.763,-0.8690000000000001,5.38,3.61,0.013000000000000001,0.0,0.597,-0.0697,0.0588,0.98,-0.14,-3.6260000000000003,-0.087,2.1,1.8,4.201838565022421,2.1656053811659177,0.226,-0.109,-0.16899999999999998,2.10474885844749,-0.3569,-0.6517000000000001,0.21709,0.1,3.34,5.193593531332607,9.589434395635948,sell,2.113924050632911,0.5748709122203098,0.6476190476190478,83.5,5.859649122807018,6.4230769230769225,0.45140403636363646
ZKIN,"ZK International Group Co., Ltd.",Basic Materials,Steel,China,19.94,4.75,9.85,6.726666666666666,0.28,0.47,14.24,9.74,0.03635588235294117,0.0,0.26,-0.049,0.369,0.03275827814569536,0.11455454545454546,-0.059000000000000004,-0.981,0.511,16.56,4.31,0.7395,0.0,0.027999999999999997,0.1404,0.0058,0.47,0.057,0.105,0.14,1.8,1.2,0.0,0.39,0.149,0.061,0.06,1.407202797202797,-0.0288,-0.0033,0.052469999999999996,0.12,1.25,1.2870675453047777,1.2541386575699809,buy,0.2631578947368421,0.12690355329949238,0.18582755203171458,4.4642857142857135,2.6595744680851063,0.12833675564681724,0.045444852941176464
NTEC,Intec Pharma Ltd.,Healthcare,Biotechnology,Israel,19.89,3.28,18.29,37.12883333333331,3.09,1.08,1.09,17.03,0.018787500000000002,0.0,-0.76,0.851,0.28600000000000003,0.07984864864864864,0.17093309859154923,0.052000000000000005,0.161,0.0,78.96,60.13,0.10189999999999999,0.0,0.1702,0.20631757656458052,0.053899999999999997,0.46,-0.5352496662216284,-0.6394220689655171,-0.37016911764705906,8.031779141104286,7.866207759699618,0.5735203366058903,0.6501262272089758,0.5297944862155385,-0.15852000000000005,-0.1719638989169675,1.3448516579406622,-0.23879999999999998,-0.2208,7.12465,0.12,0.25,0.3284287966368891,0.32084188911704314,buy,0.07621951219512195,0.01366867140513942,0.006733311487478289,0.08090614886731393,0.23148148148148145,0.01467997651203758,0.0046968750000000005
EYES,"Second Sight Medical Products, Inc.",Healthcare,Medical Devices,USA,19.88,3.28,18.29,37.12883333333331,19.88,8.73,5.68,17.03,0.018787500000000002,0.0,-1.71,0.46,0.157,0.273,0.17093309859154923,-0.001,0.7190000000000001,0.0,20.34,13.16,0.001,0.0,0.322,0.20631757656458052,0.0322,0.93,-2.23,-4.916,-4.651,1.7,1.7,0.0,0.0,0.496,-0.15852000000000005,-0.1719638989169675,1.95,0.0154,-0.6288,0.4562,0.15,0.87,0.8568051999212133,2.34375,sell,0.2652439024390244,0.047566976489885185,0.023431923976424445,0.0437625754527163,0.09965635738831614,0.05108631826189078,0.016345125000000002
GHSI,"Guardion Health Sciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,19.72,3.28,18.29,37.12883333333331,10.96,1.4,1.7,17.03,0.018787500000000002,0.0,-0.17,0.225,0.0,-0.409,0.17093309859154923,0.406,0.9420000000000001,1.4,86.57,81.77,0.0723,0.0,0.022000000000000002,0.3691,0.017,0.35,-0.743,-0.8170000000000001,-0.875,13.4,12.1,0.0,0.0,0.5297944862155385,-0.15852000000000005,-0.1719638989169675,1.3448516579406622,-0.34340000000000004,-0.44380000000000003,3.9964899999999997,0.49,0.21,0.31982942430703626,0.3775620280474649,sell,0.06402439024390244,0.011481683980317113,0.005655981649481763,0.019160583941605837,0.15,0.012331180270111567,0.003945375
CVR,Chicago Rivet & Machine Co.,Industrials,Tools & Accessories,USA,19.7,9.34,18.92,11.34448087431694,0.73,0.74,2.43,12.31,0.018500000000000003,0.0,-0.73,-0.731,3.0,-0.22699999999999998,0.11337802547770695,-0.024,-4.396,-0.539,0.97,0.74,0.001,0.0,0.226,0.06557299107142861,0.0004,0.22,-0.022000000000000002,-0.024,0.012,12.3,8.9,0.0,0.0,0.145,-0.042,-0.026000000000000002,0.16,0.042699999999999995,-0.0663,0.00127,0.0,21.65,20.76340270451712,23.187319267430652,sell,2.317987152034261,1.144291754756871,1.9084169861852371,29.65753424657534,29.256756756756754,1.7587327376116977,0.400525
NTZ,Natuzzi S.p.A.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Italy,19.61,17.39,6.04,5.753854166666666,0.05,0.67,2.43,9.54,0.028797530864197538,0.0,-3.9,-2.002,0.40299999999999997,0.33,0.1116902723735409,-0.035,-0.75,-0.223,11.0,0.96,0.535,0.0,0.134,-0.20800000000000002,0.009899999999999999,0.01,-0.06941324921135646,-0.26267307692307684,-0.17,1.0,1.4475884244372987,3.2196598639455773,3.784829931972789,0.306,-0.02523202614379086,-0.04656578947368423,2.2,0.2034,0.5089,1.04999,0.04,1.85,1.5373109523018116,1.2260587182715885,buy,0.10638297872340426,0.30629139072847683,0.32152361641653243,37.0,2.761194029850746,0.1939203354297694,0.053275432098765445
SFET,Safe-T Group Ltd,Technology,Software - Infrastructure,Israel,19.6,18.71,9.04,19.854496124031005,4.24,0.93,2.03,15.79,0.028549122807017543,0.0,-3.12,0.267,0.8,0.012297142857142866,0.16043588850174229,0.16899999999999998,0.77,1.734,18.15,13.18,0.0032,0.0,0.0091,0.09231815920398011,0.0036,0.05,-0.1091775,-0.22329749999999998,-0.18601946472019457,3.4028708133971306,3.0058823529411725,0.9822842639593905,1.1589847715736035,0.4464975609756096,-0.06973983739837401,-0.06927837837837834,1.2224999999999997,-0.1527,-0.3801,0.97785,1.25,1.08,1.2746370824973448,1.7422164865300855,sell,0.05772314270443613,0.11946902654867259,0.05439573954701453,0.25471698113207547,1.1612903225806452,0.06839772007599748,0.03083305263157895
SVT,"Servotronics, Inc.",Industrials,Electrical Equipment & Parts,USA,19.58,4.53,18.92,11.34448087431694,0.34,0.51,2.76,2.67,0.02811775147928993,0.09,1.74,-0.405,3.0,0.214,0.11337802547770695,0.11800000000000001,0.349,-0.043,2.36,1.08,0.009000000000000001,0.0,0.11,-0.0319,0.0023,0.75,0.08199999999999999,0.12,0.053,5.5,2.3,0.26,0.28,0.25,0.091,0.07200000000000001,0.99,-0.0547,-0.09179999999999999,0.00328,1.34,7.89,8.346556648682958,8.687513763488218,sell,1.7417218543046356,0.4170190274841437,0.695492379722934,23.205882352941174,15.470588235294116,2.955056179775281,0.22184905917159753
ACST,Acasti Pharma Inc.,Healthcare,Biotechnology,Canada,19.37,3.28,18.29,37.12883333333331,3.09,1.68,1.09,17.03,0.018787500000000002,0.0,-0.24,0.303,0.34,0.07984864864864864,0.17093309859154923,0.052000000000000005,0.161,0.0,96.89,93.52,0.0929,0.0,0.060899999999999996,0.20631757656458052,0.0048,0.07,-0.5352496662216284,-0.6394220689655171,-0.37016911764705906,8.031779141104286,7.866207759699618,0.5735203366058903,0.6501262272089758,0.5297944862155385,-0.15852000000000005,-0.1719638989169675,1.3448516579406622,-0.6034,-0.725,6.03962,0.51,0.2,0.5042864346949067,0.7272727272727273,sell,0.06097560975609757,0.010934937124111537,0.0053866491899826315,0.06472491909385114,0.11904761904761905,0.011743981209630064,0.0037575000000000004
HNRG,Hallador Energy Company,Energy,Thermal Coal,USA,19.31,1.58,1.47,5.15735294117647,0.07,0.11,2.61,27.58,0.13515090909090913,0.0,-2.18,-8.88,0.9565,-0.504,0.09307605633802817,0.059000000000000004,1.0759999999999998,-0.275,30.42,22.86,0.126,0.0,0.359,-0.228,0.0109,0.96,-0.15,-0.322,-0.12,1.1,0.4,0.67,0.87,0.214,-0.285,-0.23800000000000002,0.58,-0.1191,-0.41369999999999996,0.26072,0.24,0.66,0.7492337382222727,1.125703564727955,sell,0.4177215189873418,0.44897959183673475,0.12797262617621902,9.428571428571429,6.0,0.02393038433647571,0.08919960000000003
